DateTimeStamp,Random_ID,AcadTerm,flg_NetDep,City,State,Gender,ACTcomp,SATcomp,Best_Test_ACT_Equivalent,HSGPA,Ath1,Ath2,Ath3,Religion
8/11/2017,3255,17/FA,0,La Grange Park,IL,M,20,,20,2.42,,,,Christian
8/11/2017,3256,17/FA,0,LaFayette,AL,F,,,,,TRACK,,,Christian
8/11/2017,3260,17/FA,0,Naperville,IL,M,,,,2.97,,,,Roman Catholic
8/11/2017,3262,17/FA,0,Dyersville,IA,F,16,,16,,,,,
8/11/2017,3266,17/FA,0,Hoffman Estates,IL,F,29,,29,4,,,,Roman Catholic
8/11/2017,3269,17/FA,0,Glenview,IL,M,29,,29,3.2,VOLLEYBALL,,,
8/11/2017,3271,17/FA,0,Des Moines,IA,M,31,,31,3.88,CROSS COUNTRY,SOCCER,,Roman Catholic
8/11/2017,3273,17/FA,0,Mount Vernon,IA,F,20,,20,,TENNIS,,,
8/11/2017,3288,17/FA,0,Tinley Park,IL,M,29,,29,4,BASEBALL,,,
8/11/2017,3289,17/FA,0,Warren,IL,F,19,,19,3.96,TRACK,VOLLEYBALL,,Lutheran
8/11/2017,3292,17/FA,0,Carol Stream,IL,M,17,,17,3.07,FOOTBALL,,,Christian
8/11/2017,3293,17/FA,0,Aurora,IL,M,,,,,FOOTBALL,,,
8/11/2017,3299,17/FA,0,Chicago,IL,F,,,,,LACROSSE,,,Other
8/11/2017,3303,17/FA,0,Saint Louis,MO,M,30,,30,3.87,FOOTBALL,BASEBALL,,Roman Catholic
8/11/2017,3310,17/FA,1,Chicago,IL,M,26,,26,3,SOCCER,TRACK,CROSS COUNTRY,Roman Catholic
8/11/2017,3312,17/FA,0,Chicago,IL,M,16,,16,2.09,BASEBALL,BASKETBALL,FOOTBALL,Christian
8/11/2017,3314,17/FA,1,Cedar Rapids,IA,M,25,,25,4,GOLF,TRACK,,Roman Catholic
8/11/2017,3318,17/FA,1,Cuba City,WI,M,17,,17,4,,,,Roman Catholic
8/11/2017,3319,17/FA,0,Streamwood,IL,M,16,,16,2.39,TRACK,,,Christian
8/11/2017,3320,17/FA,0,Libertyville,IL,F,18,,18,2.68,TRACK,CROSS COUNTRY,VOLLEYBALL,Roman Catholic
8/11/2017,3330,17/FA,0,Aledo,IL,M,27,,27,3.9,GOLF,BASKETBALL,BASEBALL,Roman Catholic
8/11/2017,3333,17/FA,0,Calmar,IA,F,24,,24,3.6,VOLLEYBALL,,,Christian
8/11/2017,3338,17/FA,0,North Liberty,IA,M,,,,,FOOTBALL,,,Methodist
8/11/2017,3344,17/FA,0,Savanna,IL,M,19,,19,,CROSS COUNTRY,TRACK,BASKETBALL,Roman Catholic
8/11/2017,3345,17/FA,0,St. Louis,MO,F,,,,,LACROSSE,,,Roman Catholic
8/11/2017,3346,17/FA,0,Belgrade,,M,,,,,BASKETBALL,,,Christian
8/11/2017,3347,17/FA,0,Plainfield,IL,M,,,,,,,,Other
8/11/2017,3353,17/FA,0,Marianna,FL,M,14,,14,3.06,WRESTLING,,,Christian
8/11/2017,3356,17/FA,0,Sperry,OK,M,,,,,BASKETBALL,,,Christian
8/11/2017,3357,17/FA,1,Guttenberg,IA,M,28,,28,3.825,FOOTBALL,,,Lutheran
8/11/2017,3363,17/FA,0,El Mirage,AZ,F,,,,,BASKETBALL,,,
8/11/2017,3366,17/FA,0,Fulton,IL,M,,,,,FOOTBALL,,,Other
8/11/2017,3369,17/FA,1,Bolingbrook,IL,M,26,,26,3.29,BASKETBALL,,,Baptist
8/11/2017,3371,17/FA,0,Delhi,IA,F,,,,,SOFTBALL,BASKETBALL,,Roman Catholic
8/11/2017,3381,17/FA,0,Shelbyville,IL,M,,,,,FOOTBALL,TRACK,,
8/11/2017,3382,17/FA,0,Orland Park,IL,M,19,,19,,BASEBALL,,,Lutheran
8/11/2017,3384,17/FA,0,Dubuque,IA,F,34,,34,3.2,SOCCER,,,Roman Catholic
8/11/2017,3394,17/FA,1,Dubuque,IA,M,19,,19,1.49,FOOTBALL,WRESTLING,TRACK,Other
8/11/2017,3398,17/FA,0,Monticello,IA,F,21,,21,,,,,Roman Catholic
8/11/2017,3399,17/FA,0,Chicago,IL,M,18,,18,2.43,,,,Roman Catholic
8/11/2017,3405,17/FA,0,Niles,IL,F,24,,24,3.79,CHEERLEADER,SOCCER,,Roman Catholic
8/11/2017,3409,17/FA,0,Lutz,FL,M,22,,22,3.3,FOOTBALL,TRACK,BASKETBALL,Baptist
8/11/2017,3411,17/FA,0,Grayslake,IL,F,17,,17,3.27,TRACK,CROSS COUNTRY,BASKETBALL,Roman Catholic
8/11/2017,3413,17/FA,0,La Grange Park,IL,M,25,,25,3.81,SOCCER,,,Roman Catholic
8/11/2017,3414,17/FA,0,Des Moines,IA,M,25,,25,4,,,,Christian
8/11/2017,3417,17/FA,1,North Aurora,IL,F,21,,21,2.689,BASKETBALL,,,Roman Catholic
8/11/2017,3419,17/FA,0,Lindenhurst,IL,M,20,,20,2.54,FOOTBALL,VOLLEYBALL,,Lutheran
8/11/2017,3421,17/FA,0,Elmhurst,IL,F,20,,20,2.81,TRACK,CROSS COUNTRY,CHEERLEADING,Roman Catholic
8/11/2017,3426,17/FA,0,Chicago,IL,M,19,,19,,FOOTBALL,,,Roman Catholic
8/11/2017,3428,17/FA,0,Epworth,IA,M,19,,19,2.83,FOOTBALL,,,
8/11/2017,3432,17/FA,0,Memphis,TN,F,21,,21,3.38,,,,Baptist
8/11/2017,3439,17/FA,1,Coralville,IA,M,23,,23,3.33,FOOTBALL,TRACK,,
8/11/2017,3440,17/FA,0,Bettendorf,IA,F,24,,24,,GOLF,,,Christian
8/11/2017,3441,17/FA,0,Wheaton,IL,F,25,,25,3.95,SOFTBALL,,,Roman Catholic
8/11/2017,3442,17/FA,1,Lisle,IL,F,22,,22,3.43,TRACK,CROSS COUNTRY,,Roman Catholic
8/11/2017,3448,17/FA,0,Hampshire,IL,F,17,,17,4,CROSS COUNTRY,TRACK,,Roman Catholic
8/11/2017,3469,17/FA,0,Dubuque,IA,M,,,,,FOOTBALL,,,
8/11/2017,3474,17/FA,0,Harrisburg,IL,M,22,,22,,BASEBALL,BASKETBALL,FOOTBALL,Baptist
8/11/2017,3479,17/FA,0,Western Springs,IL,F,28,,28,2.92,LACROSSE,,,Roman Catholic
8/11/2017,3481,17/FA,1,Black Earth,WI,F,21,,21,3.518,VOLLEYBALL,BASKETBALL,SOFTBALL,Christian
8/11/2017,3483,17/FA,0,Chicago Heights,IL,F,,,,2.33,,,,Other
8/11/2017,3484,17/FA,0,West Des Moines,IA,M,27,,27,3.51,BASEBALL,,,Roman Catholic
8/11/2017,3490,17/FA,0,Chicago,IL,M,19,,19,2.87,TRACK,SOCCER,,Roman Catholic
8/11/2017,3497,17/FA,1,Hawthorn Woods,IL,M,26,,26,3.922,SOCCER,,,Jewish
8/11/2017,3504,17/FA,0,Iowa City,IA,F,25,,25,2.82,,,,
8/11/2017,3508,17/FA,0,Loves Park,IL,F,,,,,SOCCER,SWIMMING,,Christian
8/11/2017,3511,17/FA,0,Wauwatosa,WI,M,30,,30,3.5,VOLLEYBALL,TENNIS,,Roman Catholic
8/11/2017,3512,17/FA,0,"Maracay, Venezuela",,M,,,,,,,,Roman Catholic
8/11/2017,3513,17/FA,0,North Chicago,IL,F,17,,17,2.96,CHEERLEADER,,,Roman Catholic
8/11/2017,3515,17/FA,1,Postville,IA,M,25,,25,3.931,TRACK,BASEBALL,CROSS COUNTRY,Roman Catholic
8/11/2017,3516,17/FA,0,Sarasota,FL,M,17,,17,,WRESTLING,,,Christian
8/11/2017,3518,17/FA,0,Keystone Heights,FL,M,,,,,FOOTBALL,,,Baptist
8/11/2017,3523,17/FA,0,Chatham,IL,M,,,,,,,,
8/11/2017,3545,17/FA,0,Chicago,IL,M,26,,26,3.63,FOOTBALL,VOLLEYBALL,,
8/11/2017,3550,17/FA,0,Downers Grove,IL,M,23,,23,3.63,VOLLEYBALL,BASKETBALL,,Roman Catholic
8/11/2017,3552,17/FA,0,Crystal Lake,IL,F,27,,27,4,VOLLEYBALL,,,Roman Catholic
8/11/2017,3560,17/FA,0,Rockford,IA,M,22,,22,3.22,WRESTLING,,,
8/11/2017,3561,17/FA,0,Marshalltown,IA,M,,,,,,,,
8/11/2017,3570,17/FA,0,Addis Ababa,,F,,,,,,,,Christian
8/11/2017,3574,17/FA,0,Dubuque,IA,F,,,,,,,,Christian
8/11/2017,3577,17/FA,0,Peosta,IA,M,20,,20,3.806,BASEBALL,FOOTBALL,,Roman Catholic
8/11/2017,3585,17/FA,0,Lansing,IL,M,24,,24,4,TRACK,BASKETBALL,FOOTBALL,Protestant
8/11/2017,3592,17/FA,0,North Aurora,IL,M,23,,23,3.24,TRACK,,,Roman Catholic
8/11/2017,3600,17/FA,0,Chana,IL,M,,,,,FOOTBALL,,,
8/11/2017,3601,17/FA,0,Scottsdale,AZ,M,23,,23,3.17,VOLLEYBALL,BASKETBALL,FOOTBALL,Roman Catholic
8/11/2017,3602,17/FA,0,Deer Park,IL,M,28,,28,3.22,SOCCER,TENNIS,,Roman Catholic
8/11/2017,3607,17/FA,0,Berlin,WI,M,25,,25,3.91,SOCCER,BASKETBALL,,Lutheran
8/11/2017,3609,17/FA,0,Nekoosa,WI,M,31,,31,3.99,TRACK,CROSS COUNTRY,,Roman Catholic
8/11/2017,3611,17/FA,0,Oak Brook,IL,M,19,,19,3.54,,,,Christian
8/11/2017,3619,17/FA,0,Mount Vernon,IA,M,24,,24,3.71,FOOTBALL,,,
8/11/2017,3624,17/FA,1,Chicago,IL,F,22,,22,2.4,,,,Christian
8/11/2017,3630,17/FA,0,Chicago,IL,F,,,,,TRACK,SOFTBALL,,Christian
8/11/2017,3633,17/FA,0,Des Plaines,IL,M,,,,,BASKETBALL,,,Christian
8/11/2017,3635,17/FA,0,Roscoe,IL,M,,,,,TRACK,SOCCER,,Roman Catholic
8/11/2017,3639,17/FA,0,Guayaquil,,M,23,,23,,,,,Other
8/11/2017,3641,17/FA,0,Crestwood,IL,F,20,,20,3.58,SOCCER,VOLLEYBALL,,
8/11/2017,3642,17/FA,0,La Grange,IL,F,23,,23,2.72,LACROSSE,,,Roman Catholic
8/11/2017,3643,17/FA,0,Winthrop Harbor,IL,F,18,,18,2.3,,,,Christian
8/11/2017,3644,17/FA,0,Lansing,IA,F,25,,25,4,TRACK,BASKETBALL,SOFTBALL,Roman Catholic
8/11/2017,3645,17/FA,0,Rock Island,IL,F,24,,24,4,SOCCER,SWIMMING,,Roman Catholic
8/11/2017,3654,17/FA,0,Marietta,OH,F,,,,,CROSS COUNTRY,,,Roman Catholic
8/11/2017,3662,17/FA,0,Bolingbrook,IL,M,26,,26,3.23,BASKETBALL,,,
8/11/2017,3663,17/FA,1,Dubuque,IA,F,27,,27,4,TENNIS,,,Roman Catholic
8/11/2017,3668,17/FA,1,Mokena,IL,M,25,,25,3.19,VOLLEYBALL,,,Roman Catholic
8/11/2017,3672,17/FA,0,Tampa,FL,M,24,,24,3,FOOTBALL,,,
8/11/2017,3673,17/FA,0,Elk Grove Village,IL,F,16,,16,,,,,Other
8/11/2017,3674,17/FA,0,San Diego,CA,M,31,,31,3.44,WRESTLING,,,Roman Catholic
8/11/2017,3676,17/FA,0,Cedar Rapids,IA,M,22,,22,3.72,FOOTBALL,,,Other
8/11/2017,3679,17/FA,0,Naperville,IL,M,,,,,BASEBALL,,,Roman Catholic
8/11/2017,3680,17/FA,0,Stillman Valley,IL,M,16,,16,2.42,SOCCER,,,Roman Catholic
8/11/2017,3685,17/FA,0,Verona,WI,M,18,,18,2.91,BASKETBALL,,,
8/11/2017,3686,17/FA,1,Hollywood,FL,M,19,,19,2.76,BASKETBALL,,,Protestant
8/11/2017,3688,17/FA,0,Rockford,IL,F,21,,21,3.21,SOCCER,,,Roman Catholic
8/11/2017,3689,17/FA,0,Fort Dodge,IA,F,24,,24,3.88,VOLLEYBALL,BASKETBALL,SOFTBALL,Roman Catholic
8/11/2017,3702,17/FA,1,Maquoketa,IA,F,21,,21,3.26,VOLLEYBALL,,,Agnostic
8/11/2017,3705,17/FA,0,North Aurora,IL,F,29,,29,2.76,,,,Christian
8/11/2017,3710,17/FA,0,Naperville,IL,M,13,,13,,,,,Roman Catholic
8/11/2017,3714,17/FA,0,Burr Ridge,IL,F,,,,,BASKETBALL,,,Christian
8/11/2017,3718,17/FA,0,Pomona,CA,M,,,,,SOCCER,,,
8/11/2017,3719,17/FA,0,Dubuque,IA,F,21,,21,3.61,TRACK,VOLLEYBALL,,
8/11/2017,3721,17/FA,1,South Beloit,IL,F,25,,25,3.348,CHEERLEADER,,,Lutheran
8/11/2017,3722,17/FA,0,Winthrop,IA,M,25,,25,3.38,WRESTLING,,,Roman Catholic
8/11/2017,3724,17/FA,0,Dyersville,IA,M,21,,21,3.21,,,,Roman Catholic
8/11/2017,3726,17/FA,0,Winnetka,IL,F,18,,18,3.72,TENNIS,,,Protestant
8/11/2017,3735,17/FA,1,Clare,IL,F,25,,25,3.608,CHEERLEADER,,,
8/11/2017,3738,17/FA,0,Fort Atkinson,WI,F,20,,20,3.05,SOFTBALL,VOLLEYBALL,,Roman Catholic
8/11/2017,3743,17/FA,0,Chicago,IL,F,,,,,SOFTBALL,VOLLEYBALL,,Roman Catholic
8/11/2017,3745,17/FA,0,Chicago,IL,F,15,,15,2.62,SOCCER,,,Roman Catholic
8/11/2017,3746,17/FA,0,Saint Paul,MN,F,23,,23,3.69,VOLLEYBALL,,,Roman Catholic
8/11/2017,3751,17/FA,1,Saint Charles,IL,M,21,,21,3.583,VOLLEYBALL,,,Roman Catholic
8/11/2017,3764,17/FA,0,Shelbyville,IL,F,,,,,,,,
8/11/2017,3766,17/FA,0,Chicago,IL,M,,,,,SOCCER,FOOTBALL,,Roman Catholic
8/11/2017,3768,17/FA,1,Dubuque,IA,M,22,,22,2.9,,,,Roman Catholic
8/11/2017,3769,17/FA,0,Rockford,IL,M,12,,12,2.24,FOOTBALL,TRACK,WRESTLING,Other
8/11/2017,3781,17/FA,1,Columbia,MO,M,24,,24,3.133,TRACK,CROSS COUNTRY,,Roman Catholic
8/11/2017,3784,17/FA,0,Bellevue,IA,F,23,,23,3.55,VOLLEYBALL,BASKETBALL,SOFTBALL,Roman Catholic
8/11/2017,3790,17/FA,1,Moline,IL,F,26,,26,4,CHEERLEADER,TRACK,,Roman Catholic
8/11/2017,3791,17/FA,1,Moline,IL,M,25,,25,3.95,SOCCER,BASKETBALL,,Roman Catholic
8/11/2017,3792,17/FA,0,Peoria,IL,F,25,,25,3.63,,,,Roman Catholic
8/11/2017,3793,17/FA,0,De Pere,WI,F,24,,24,3.86,,,,Roman Catholic
8/11/2017,3801,17/FA,0,Urbandale,IA,F,34,,34,3.85,,,,Roman Catholic
8/11/2017,3802,17/FA,0,Ossian,IA,F,25,,25,3.7,SOFTBALL,VOLLEYBALL,BASKETBALL,Lutheran
8/11/2017,3804,17/FA,1,East Dubuque,IL,M,23,,23,3.56,FOOTBALL,,,
8/11/2017,3805,17/FA,1,Iowa City,IA,M,27,,27,3.18,FOOTBALL,TRACK,,Roman Catholic
8/11/2017,3806,17/FA,1,Dubuque,IA,F,18,,18,3.293,,,,
8/11/2017,3807,17/FA,0,Rochelle,IL,F,21,,21,2.61,,,,Roman Catholic
8/11/2017,3810,17/FA,0,D,UT,F,,,,,,,,
8/11/2017,3811,17/FA,0,Naperville,IL,F,,,,3.71,VOLLEYBALL,,,Roman Catholic
8/11/2017,3824,17/FA,0,Gilberts,IL,M,,,,,SWIMMING,CROSS COUNTRY,TRACK,Roman Catholic
8/11/2017,3831,17/FA,1,Thomson,IL,M,25,,25,3.656,BASEBALL,BASKETBALL,FOOTBALL,Roman Catholic
8/11/2017,3833,17/FA,0,Lisle,IL,M,20,,20,3.35,CROSS COUNTRY,SWIMMING,TRACK,Other
8/11/2017,3834,17/FA,0,Phoenix,AZ,F,27,,27,3.52,,,,Roman Catholic
8/11/2017,3838,17/FA,0,Indianapolis,IN,M,18,,18,2.97,BASKETBALL,,,
8/11/2017,3839,17/FA,0,Galesburg,IL,M,20,,20,3.33,FOOTBALL,,,Lutheran
8/11/2017,3848,17/FA,0,Peosta,IA,M,23,,23,3.3,WRESTLING,,,Christian
8/11/2017,3849,17/FA,0,Westmont,IL,M,27,,27,3.68,CROSS COUNTRY,TRACK,,Roman Catholic
8/11/2017,3853,17/FA,1,Waterloo,IA,F,24,,24,3.89,TENNIS,VOLLEYBALL,,Roman Catholic
8/11/2017,3855,17/FA,0,Holmen,WI,F,,,,3.45,CROSS COUNTRY,,,Roman Catholic
8/11/2017,3857,17/FA,1,Chicago,IL,M,26,,26,3.88,BASKETBALL,,,Roman Catholic
8/11/2017,3868,17/FA,1,Geneseo,IL,M,24,,24,3.36,BASEBALL,GOLF,,
8/11/2017,3873,17/FA,0,Chicago,IL,M,24,,24,3.82,BASKETBALL,,,Roman Catholic
8/11/2017,3876,17/FA,0,Dekalb,IL,F,32,,32,4,SWIMMING,,,Christian
8/11/2017,3878,17/FA,0,Chicago,IL,M,27,,27,4,BASEBALL,WRESTLING,FOOTBALL,Lutheran
8/11/2017,3892,17/FA,0,Westchester,IL,M,,,,,VOLLEYBALL,,,
8/11/2017,3895,17/FA,1,Marion,IA,F,27,,27,3.69,TENNIS,,,
8/11/2017,3906,17/FA,0,Dubuque,IA,M,22,,22,3.48,TRACK,FOOTBALL,,Episcopalian
8/11/2017,3908,17/FA,0,Plainfield,IL,M,30,,30,4,BASEBALL,SOCCER,,Roman Catholic
8/11/2017,3912,17/FA,0,Fairfield,NJ,M,,1030,20,3.73,BASKETBALL,,,Roman Catholic
8/11/2017,3913,17/FA,0,Pomona,CA,M,,,,,,,,Christian
8/11/2017,3916,17/FA,1,Morris,IL,M,21,,21,3.688,SOCCER,,,Christian
8/11/2017,3920,17/FA,1,Dubuque,IA,M,20,,20,3.114,SOCCER,,,Roman Catholic
8/11/2017,3923,17/FA,1,Franklin Park,IL,F,21,,21,3.66,BASKETBALL,SOCCER,,
8/11/2017,3925,17/FA,0,Tucson,AZ,F,25,,25,3.77,BASKETBALL,VOLLEYBALL,,
8/11/2017,3930,17/FA,1,Ames,IA,F,18,,18,3.583,BASKETBALL,,,Roman Catholic
8/11/2017,3931,17/FA,0,Chicago,IL,M,19,,19,4,VOLLEYBALL,,,Roman Catholic
8/11/2017,3933,17/FA,0,Tempe,AZ,F,,,,,,,,Roman Catholic
8/11/2017,3935,17/FA,0,Norridge,IL,M,,,,,BASKETBALL,WRESTLING,VOLLEYBALL,Roman Catholic
8/11/2017,3936,17/FA,0,Spring Grove,IL,M,21,,21,2.65,BASEBALL,,,Christian
8/11/2017,3938,17/FA,0,Blauvelt,NY,F,26,,26,,,,,Christian
8/11/2017,3940,17/FA,0,York,NE,M,,,,,SOCCER,,,
8/11/2017,3941,17/FA,0,Mequon,WI,M,20,,20,4,BASKETBALL,,,Christian
8/11/2017,3942,17/FA,0,Cedar Rapids,IA,F,26,,26,3.2,,,,Lutheran
8/11/2017,3945,17/FA,0,Minneapolis,MN,M,25,,25,2.58,FOOTBALL,BASEBALL,,Roman Catholic
8/11/2017,3949,17/FA,0,Chicago,IL,F,19,,19,3.52,CROSS COUNTRY,,,Roman Catholic
8/11/2017,3950,17/FA,0,Potosi,WI,F,22,,22,3.45,BASKETBALL,SOCCER,SOFTBALL,Christian
8/11/2017,3952,17/FA,0,Peosta,IA,M,21,,21,3.1,FOOTBALL,BASEBALL,BASKETBALL,Roman Catholic
8/11/2017,3954,17/FA,0,Verona,WI,M,26,,26,4,,,,Christian
8/11/2017,3959,17/FA,1,Muacat,,M,,,,3.2,BASKETBALL,SOCCER,,Roman Catholic
8/11/2017,3963,17/FA,0,North Aurora,IL,M,21,,21,2.5,FOOTBALL,,,
8/11/2017,3973,17/FA,0,Land O Lakes,FL,M,,,,2.63,FOOTBALL,BASKETBALL,,
8/11/2017,3978,17/FA,0,Oak Creek,WI,M,,,,,BASEBALL,,,Christian
8/11/2017,3981,17/FA,1,Edgewood,IA,F,28,,28,3.959,CROSS COUNTRY,TRACK,CHEERLEADING,Lutheran
8/11/2017,3991,17/FA,0,Skokie,IL,M,27,,27,3.177,SOCCER,,,Christian
8/11/2017,3992,17/FA,1,Wheaton,IL,M,23,,23,3.408,BASKETBALL,,,Roman Catholic
8/11/2017,3996,17/FA,0,Marion,IA,F,,,,,BASKETBALL,CROSS COUNTRY,TRACK,Roman Catholic
8/11/2017,3999,17/FA,0,Stone Park,IL,F,,,,,CROSS COUNTRY,,,Roman Catholic
8/11/2017,4000,17/FA,0,Coralville,IA,F,,,,,BASKETBALL,,,Christian
8/11/2017,4001,17/FA,0,Iowa City,IA,M,20,,20,3.05,SOCCER,,,
8/11/2017,4010,17/FA,1,Chandler,AZ,M,26,,26,4,SOCCER,,,Roman Catholic
8/11/2017,4017,17/FA,0,Lufkin,TX,F,,,,,,,,Other
8/11/2017,4028,17/FA,0,Freeport,IL,M,,,,,,,,Other
8/11/2017,4030,17/FA,0,Brooklyn Park,MN,M,,,,,BASKETBALL,SOCCER,,Muslim
8/11/2017,4034,17/FA,0,Chicago,IL,F,20,,20,3.08,SOCCER,,,Roman Catholic
8/11/2017,4039,17/FA,0,Dubuque,IA,F,18,,18,3,,,,Lutheran
8/11/2017,4045,17/FA,1,East Dubuque,IL,F,24,,24,4,SOFTBALL,,,Roman Catholic
8/11/2017,4051,17/FA,0,Oak Lawn,IL,F,22,,22,3.93,VOLLEYBALL,,,Roman Catholic
8/11/2017,4060,17/FA,0,Guttenberg,IA,M,22,,22,3.75,GOLF,FOOTBALL,,Roman Catholic
8/11/2017,4070,17/FA,0,Orland Park,IL,M,22,,22,3.42,FOOTBALL,SOCCER,,Roman Catholic
8/11/2017,4073,17/FA,0,Chicago,IL,F,22,,22,3.05,,,,Roman Catholic
8/11/2017,4083,17/FA,0,Skokie,IL,M,32,,32,4,BASEBALL,WRESTLING,,Roman Catholic
8/11/2017,4089,17/FA,0,Des Moines,IA,M,24,,24,3.4,SOCCER,CROSS COUNTRY,,Roman Catholic
8/11/2017,4091,17/FA,0,Park Ridge,IL,F,,,,,,,,Roman Catholic
8/11/2017,4094,17/FA,0,Mokena,IL,M,29,,29,3.93,,,,Roman Catholic
8/11/2017,4103,17/FA,1,Blue Island,IL,F,32,,32,2.56,,,,Episcopalian
8/11/2017,4105,17/FA,1,Bettendorf,IA,F,21,,21,4,,,,Roman Catholic
8/11/2017,4110,17/FA,0,East Dubuque,IL,F,26,,26,3.76,VOLLEYBALL,BASKETBALL,SOFTBALL,Christian
8/11/2017,4115,17/FA,0,Chicago,IL,F,19,,19,3,,,,Baptist
8/11/2017,4122,17/FA,0,Battle Creek,IA,F,22,,22,3.01,CHEERLEADER,,,Lutheran
8/11/2017,4124,17/FA,0,Franklin Grove,IL,M,19,,19,,BASEBALL,FOOTBALL,BASKETBALL,
8/11/2017,4125,17/FA,0,Independence,IA,M,19,,19,2.98,CROSS COUNTRY,,,Roman Catholic
8/11/2017,4132,17/FA,1,Turtle Lake,WI,M,24,1090,24,3.19,VOLLEYBALL,TRACK,BASKETBALL,Roman Catholic
8/11/2017,4137,17/FA,0,South Holland,IL,M,17,,17,,BASKETBALL,,,Other
8/11/2017,4142,17/FA,0,Jesup,IA,M,30,,30,4,FOOTBALL,TRACK,,Roman Catholic
8/11/2017,4148,17/FA,0,Chicago,IL,F,16,,16,3.4,SOCCER,BASKETBALL,TENNIS,Christian
8/11/2017,4154,17/FA,0,Naperville,IL,M,,,,,FOOTBALL,VOLLEYBALL,,Roman Catholic
8/11/2017,4155,17/FA,0,Cedarville,IL,M,20,,20,3.04,BASKETBALL,,,Christian
8/11/2017,4162,17/FA,0,Chicago,IL,F,19,,19,2.71,SOFTBALL,,,Roman Catholic
8/11/2017,4165,17/FA,0,Sugar Grove,IL,F,22,,22,3.71,BASKETBALL,,,Lutheran
8/11/2017,4168,17/FA,1,Westchester,IL,F,21,,21,4,SOCCER,LACROSSE,,Roman Catholic
8/11/2017,4171,17/FA,1,New Vienna,IA,F,28,,28,4,,,,Roman Catholic
8/11/2017,4186,17/FA,0,Newton,IA,F,27,,27,,CROSS COUNTRY,TENNIS,,Roman Catholic
8/11/2017,4189,17/FA,0,None,,F,,,,,,,,Hindu
8/11/2017,4195,17/FA,0,Minneapolis,MN,F,22,,22,2.94,CHEERLEADER,GOLF,,Christian
8/11/2017,4197,17/FA,1,Peosta,IA,M,24,,24,3.462,FOOTBALL,TRACK,WRESTLING,Roman Catholic
8/11/2017,4212,17/FA,0,Waucoma,IA,M,24,,24,3.12,BASKETBALL,BASEBALL,,Roman Catholic
8/11/2017,4213,17/FA,0,Chicago,IL,M,27,,27,3.57,SOCCER,VOLLEYBALL,,Agnostic
8/11/2017,4225,17/FA,0,Palatine,IL,F,19,,19,3.3,TENNIS,,,Roman Catholic
8/11/2017,4228,17/FA,0,Asbury,IA,M,31,,31,4,SOCCER,,,Christian
8/11/2017,4230,17/FA,0,Chicago,IL,M,,,,,,,,Roman Catholic
8/11/2017,4232,17/FA,0,Preston,IA,F,22,,22,3.98,VOLLEYBALL,GOLF,,Roman Catholic
8/11/2017,4241,17/FA,0,La Crescent,MN,F,30,,30,3.82,TENNIS,,,Roman Catholic
8/11/2017,4242,17/FA,0,Waukegan,IL,F,,,,,,,,Roman Catholic
8/11/2017,4257,17/FA,0,Memphis,TN,F,17,,17,3.55,,,,
8/11/2017,4258,17/FA,1,Chicago,IL,F,18,,18,4,SOFTBALL,,,
8/11/2017,4265,17/FA,0,Chicago,IL,M,,,,,,,,Christian
8/11/2017,4269,17/FA,0,Chicago,IL,M,24,,24,2.95,BASKETBALL,,,Other
8/11/2017,4271,17/FA,0,Crest Hill,IL,M,,,,,BASKETBALL,,,Lutheran
8/11/2017,4285,17/FA,0,Mahtomedi,MN,M,18,,18,,FOOTBALL,TRACK,,Christian
8/11/2017,4290,17/FA,1,Huntley,IL,F,30,,30,4,CHEERLEADER,,,Roman Catholic
8/11/2017,4291,17/FA,0,Beach Park,IL,M,17,,17,3.09,BASKETBALL,CROSS COUNTRY,,
8/11/2017,4293,17/FA,0,Elmwood Park,IL,M,29,,29,3.6,SOCCER,,,Roman Catholic
8/11/2017,4295,17/FA,0,Skokie,IL,F,,,,,TRACK,,,Christian
8/11/2017,4296,17/FA,0,Glen Carbon,IL,M,27,,27,3.37,BASKETBALL,VOLLEYBALL,SOCCER,Lutheran
8/11/2017,4304,17/FA,0,Holy Cross,IA,M,30,,30,3.99,FOOTBALL,,,Roman Catholic
8/11/2017,4310,17/FA,0,Mesa,AZ,M,,,,,,,,
8/11/2017,4314,17/FA,0,Chicago,IL,F,,,,,TRACK,VOLLEYBALL,BASKETBALL,Christian
8/11/2017,4315,17/FA,0,Orland Park,IL,M,20,,20,2.74,FOOTBALL,BASKETBALL,,Baptist
8/11/2017,4319,17/FA,0,Marengo,IA,M,17,,17,3.01,WRESTLING,,,Lutheran
8/11/2017,4321,17/FA,0,Miami Gardens,FL,M,,,,,VOLLEYBALL,BASKETBALL,,Christian
8/11/2017,4324,17/FA,0,Chicago Hts,IL,F,22,,22,4,,,,Agnostic
8/11/2017,4328,17/FA,0,Mchenry,IL,F,,,,,SOFTBALL,,,
8/11/2017,4329,17/FA,0,Marion,IA,M,19,,19,3.2,FOOTBALL,BASEBALL,BASKETBALL,Other
8/11/2017,4331,17/FA,0,Newark,IL,M,28,,28,3.49,BASKETBALL,,,
8/11/2017,4335,17/FA,0,Memphis,TN,F,21,,21,4,,,,Baptist
8/11/2017,4342,17/FA,0,Le Claire,IA,M,24,,24,3.04,FOOTBALL,,,
8/11/2017,4346,17/FA,0,Mazomanie,WI,M,19,,19,2.61,BASEBALL,,,
