Date/Time,Energy Produced (Wh),Energy Consumed (Wh),Exported to Grid (Wh),Imported from Grid (Wh)
2018-10-03 09:15:00 -0500,153,110,43,0
2018-10-03 09:30:00 -0500,248,54,194,0
2018-10-03 09:45:00 -0500,240,50,190,0
2018-10-03 10:00:00 -0500,275,77,198,0
2018-10-03 10:15:00 -0500,292,22,270,0
2018-10-03 10:30:00 -0500,233,78,155,0
2018-10-03 10:45:00 -0500,169,87,82,0
2018-10-03 11:00:00 -0500,230,68,162,0
2018-10-03 11:15:00 -0500,401,6,395,0
2018-10-03 11:30:00 -0500,466,1,465,0
2018-10-03 11:45:00 -0500,464,0,464,0
2018-10-03 12:00:00 -0500,457,1,456,0
2018-10-03 12:15:00 -0500,406,9,397,0
2018-10-03 12:30:00 -0500,428,7,421,0
2018-10-03 12:45:00 -0500,431,9,422,0
2018-10-03 13:00:00 -0500,409,9,400,0
2018-10-03 13:15:00 -0500,413,12,401,0
2018-10-03 13:30:00 -0500,408,1,407,0
2018-10-03 13:45:00 -0500,403,3,400,0
2018-10-03 14:00:00 -0500,379,8,371,0
2018-10-03 14:15:00 -0500,365,8,357,0
2018-10-03 14:30:00 -0500,348,16,332,0
2018-10-03 14:45:00 -0500,337,3,334,0
2018-10-03 15:00:00 -0500,303,1,302,0
2018-10-03 15:15:00 -0500,222,1,221,0
2018-10-03 15:30:00 -0500,191,1,190,0
2018-10-03 15:45:00 -0500,200,271,0,71
2018-10-03 16:00:00 -0500,145,238,0,93
2018-10-03 16:15:00 -0500,98,58,40,0
2018-10-03 16:30:00 -0500,95,2,93,0
2018-10-03 16:45:00 -0500,79,36,43,0
2018-10-03 17:00:00 -0500,50,388,0,338
2018-10-03 17:15:00 -0500,31,354,0,323
2018-10-03 17:30:00 -0500,20,645,0,625
2018-10-03 17:45:00 -0500,9,288,0,279
2018-10-03 18:00:00 -0500,1,252,0,251
2018-10-03 18:15:00 -0500,0,222,0,222
2018-10-03 18:30:00 -0500,0,210,0,210
2018-10-03 18:45:00 -0500,0,186,0,186
2018-10-03 19:00:00 -0500,0,206,0,206
2018-10-03 19:15:00 -0500,0,205,0,205
2018-10-03 19:30:00 -0500,0,247,0,247
2018-10-03 19:45:00 -0500,0,258,0,258
2018-10-03 20:00:00 -0500,0,292,0,292
2018-10-03 20:15:00 -0500,0,284,0,284
2018-10-03 20:30:00 -0500,0,209,0,209
2018-10-03 20:45:00 -0500,0,267,0,267
2018-10-03 21:00:00 -0500,0,213,0,213
2018-10-03 21:15:00 -0500,0,196,0,196
2018-10-03 21:30:00 -0500,0,204,0,204
2018-10-03 21:45:00 -0500,0,162,0,162
2018-10-03 22:00:00 -0500,0,146,0,146
2018-10-03 22:15:00 -0500,0,113,0,113
2018-10-03 22:30:00 -0500,0,135,0,135
2018-10-03 22:45:00 -0500,0,99,0,99
2018-10-03 23:00:00 -0500,0,78,0,78
2018-10-03 23:15:00 -0500,0,52,0,52
2018-10-03 23:30:00 -0500,0,48,0,48
2018-10-03 23:45:00 -0500,0,33,0,33
2018-10-04 00:00:00 -0500,0,35,0,35
2018-10-04 00:15:00 -0500,0,60,0,60
2018-10-04 00:30:00 -0500,0,33,0,33
2018-10-04 00:45:00 -0500,0,31,0,31
2018-10-04 01:00:00 -0500,0,44,0,44
2018-10-04 01:15:00 -0500,0,51,0,51
2018-10-04 01:30:00 -0500,0,37,0,37
2018-10-04 01:45:00 -0500,0,55,0,55
2018-10-04 02:00:00 -0500,0,155,0,155
2018-10-04 02:15:00 -0500,0,72,0,72
2018-10-04 02:30:00 -0500,0,53,0,53
2018-10-04 02:45:00 -0500,0,53,0,53
2018-10-04 03:00:00 -0500,0,81,0,81
2018-10-04 03:15:00 -0500,0,56,0,56
2018-10-04 03:30:00 -0500,0,51,0,51
2018-10-04 03:45:00 -0500,0,44,0,44
2018-10-04 04:00:00 -0500,0,50,0,50
2018-10-04 04:15:00 -0500,0,31,0,31
2018-10-04 04:30:00 -0500,0,31,0,31
2018-10-04 04:45:00 -0500,0,64,0,64
2018-10-04 05:00:00 -0500,0,145,0,145
2018-10-04 05:15:00 -0500,0,136,0,136
2018-10-04 05:30:00 -0500,0,77,0,77
2018-10-04 05:45:00 -0500,0,47,0,47
2018-10-04 06:00:00 -0500,0,50,0,50
2018-10-04 06:15:00 -0500,0,42,0,42
2018-10-04 06:30:00 -0500,0,187,0,187
2018-10-04 06:45:00 -0500,0,40,0,40
2018-10-04 07:00:00 -0500,21,58,0,37
2018-10-04 07:15:00 -0500,32,111,0,79
2018-10-04 07:30:00 -0500,40,23,17,0
2018-10-04 07:45:00 -0500,119,1,118,0
2018-10-04 08:00:00 -0500,158,0,158,0
2018-10-04 08:15:00 -0500,191,0,191,0
2018-10-04 08:30:00 -0500,246,0,246,0
2018-10-04 08:45:00 -0500,311,0,311,0
2018-10-04 09:00:00 -0500,346,0,346,0
2018-10-04 09:15:00 -0500,377,0,377,0
2018-10-04 09:30:00 -0500,403,0,403,0
2018-10-04 09:45:00 -0500,425,0,425,0
2018-10-04 10:00:00 -0500,444,0,444,0
2018-10-04 10:15:00 -0500,459,0,459,0
2018-10-04 10:30:00 -0500,475,0,475,0
2018-10-04 10:45:00 -0500,485,1,484,0
2018-10-04 11:00:00 -0500,494,0,494,0
2018-10-04 11:15:00 -0500,501,0,501,0
2018-10-04 11:30:00 -0500,502,0,502,0
2018-10-04 11:45:00 -0500,504,0,504,0
2018-10-04 12:00:00 -0500,503,0,503,0
2018-10-04 12:15:00 -0500,501,0,501,0
2018-10-04 12:30:00 -0500,497,0,497,0
2018-10-04 12:45:00 -0500,490,0,490,0
2018-10-04 13:00:00 -0500,484,0,484,0
2018-10-04 13:15:00 -0500,476,0,476,0
2018-10-04 13:30:00 -0500,465,0,465,0
2018-10-04 13:45:00 -0500,445,0,445,0
2018-10-04 14:00:00 -0500,440,0,440,0
2018-10-04 14:15:00 -0500,418,0,418,0
2018-10-04 14:30:00 -0500,395,0,395,0
2018-10-04 14:45:00 -0500,373,0,373,0
2018-10-04 15:00:00 -0500,349,0,349,0
2018-10-04 15:15:00 -0500,324,1,323,0
2018-10-04 15:30:00 -0500,295,0,295,0
2018-10-04 15:45:00 -0500,263,0,263,0
2018-10-04 16:00:00 -0500,214,0,214,0
2018-10-04 16:15:00 -0500,165,0,165,0
2018-10-04 16:30:00 -0500,124,0,124,0
2018-10-04 16:45:00 -0500,92,0,92,0
2018-10-04 17:00:00 -0500,62,0,62,0
2018-10-04 17:15:00 -0500,31,82,0,51
2018-10-04 17:30:00 -0500,17,390,0,373
2018-10-04 17:45:00 -0500,10,294,0,284
2018-10-04 18:00:00 -0500,41,391,0,350
2018-10-04 18:15:00 -0500,77,150,0,73
2018-10-04 18:30:00 -0500,22,53,0,31
2018-10-04 18:45:00 -0500,0,103,0,103
2018-10-04 19:00:00 -0500,0,46,0,46
2018-10-04 19:15:00 -0500,0,45,0,45
2018-10-04 19:30:00 -0500,0,44,0,44
2018-10-04 19:45:00 -0500,0,72,0,72
2018-10-04 20:00:00 -0500,0,50,0,50
2018-10-04 20:15:00 -0500,0,29,0,29
2018-10-04 20:30:00 -0500,0,23,0,23
2018-10-04 20:45:00 -0500,0,44,0,44
2018-10-04 21:00:00 -0500,0,37,0,37
2018-10-04 21:15:00 -0500,0,23,0,23
2018-10-04 21:30:00 -0500,0,24,0,24
2018-10-04 21:45:00 -0500,0,38,0,38
2018-10-04 22:00:00 -0500,0,77,0,77
2018-10-04 22:15:00 -0500,0,40,0,40
2018-10-04 22:30:00 -0500,0,31,0,31
2018-10-04 22:45:00 -0500,0,23,0,23
2018-10-04 23:00:00 -0500,0,28,0,28
2018-10-04 23:15:00 -0500,0,50,0,50
2018-10-04 23:30:00 -0500,0,33,0,33
2018-10-04 23:45:00 -0500,0,48,0,48
2018-10-05 00:00:00 -0500,0,46,0,46
2018-10-05 00:15:00 -0500,0,67,0,67
2018-10-05 00:30:00 -0500,0,56,0,56
2018-10-05 00:45:00 -0500,0,46,0,46
2018-10-05 01:00:00 -0500,0,45,0,45
2018-10-05 01:15:00 -0500,0,52,0,52
2018-10-05 01:30:00 -0500,0,70,0,70
2018-10-05 01:45:00 -0500,0,25,0,25
2018-10-05 02:00:00 -0500,0,24,0,24
2018-10-05 02:15:00 -0500,0,34,0,34
2018-10-05 02:30:00 -0500,0,66,0,66
2018-10-05 02:45:00 -0500,0,28,0,28
2018-10-05 03:00:00 -0500,0,44,0,44
2018-10-05 03:15:00 -0500,0,26,0,26
2018-10-05 03:30:00 -0500,0,24,0,24
2018-10-05 03:45:00 -0500,0,20,0,20
2018-10-05 04:00:00 -0500,0,86,0,86
2018-10-05 04:15:00 -0500,0,123,0,123
2018-10-05 04:30:00 -0500,0,125,0,125
2018-10-05 04:45:00 -0500,0,63,0,63
2018-10-05 05:00:00 -0500,0,51,0,51
2018-10-05 05:15:00 -0500,0,58,0,58
2018-10-05 05:30:00 -0500,0,63,0,63
2018-10-05 05:45:00 -0500,0,52,0,52
2018-10-05 06:00:00 -0500,0,47,0,47
2018-10-05 06:15:00 -0500,0,74,0,74
2018-10-05 06:30:00 -0500,0,57,0,57
2018-10-05 06:45:00 -0500,0,69,0,69
2018-10-05 07:00:00 -0500,0,140,0,140
2018-10-05 07:15:00 -0500,0,59,0,59
2018-10-05 07:30:00 -0500,1,50,0,49
2018-10-05 07:45:00 -0500,4,37,0,33
2018-10-05 08:00:00 -0500,6,19,0,13
2018-10-05 08:15:00 -0500,9,15,0,6
2018-10-05 08:30:00 -0500,11,36,0,25
